,company,date,open,close,week_52_high,week_52_low,week_52_change,avg_10_volume,avg_30_volume,day_50_moving_avg,ttm_EPS,pe_ratio,beta,year_1_change_percent,month_6_change_percent,month_1_change_percent,day_30_change_percent,day_5_change_percent,negative_count,neutral_count,positive_count,sentiment
250,ADBE,2020-10-21,492.05,495.96,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
251,ADBE,2020-10-22,496.72,483.6,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
252,ADBE,2020-10-23,486.41,488.5,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
253,ADBE,2020-10-26,480.88,475.2,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
254,ADBE,2020-10-27,479.78,478.56,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
255,ADBE,2020-10-28,469.17,456.97,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
256,ADBE,2020-10-29,459.32,461.11,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
257,ADBE,2020-10-30,458.32,447.1,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
258,ADBE,2020-11-02,451.0,444.94,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
259,ADBE,2020-11-03,448.99,454.02,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
260,ADBE,2020-11-04,477.93,487.23,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
261,ADBE,2020-11-05,499.27,496.47,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
262,ADBE,2020-11-06,494.95,494.63,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
263,ADBE,2020-11-09,494.7,471.14,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
264,ADBE,2020-11-10,466.72,452.0,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
265,ADBE,2020-11-11,458.49,467.75,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
266,ADBE,2020-11-12,473.49,462.58,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
267,ADBE,2020-11-13,467.45,469.34,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
268,ADBE,2020-11-16,460.43,460.95,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
269,ADBE,2020-11-17,461.66,467.95,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
270,ADBE,2020-11-18,466.71,459.47,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
271,ADBE,2020-11-19,460.0,466.41,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
272,ADBE,2020-11-20,465.16,462.92,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
273,ADBE,2020-11-23,464.63,460.61,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
274,ADBE,2020-11-24,461.41,462.7,536.88,255.13,0.5485270000000001,2465190.9,2475663.27,479.0,8.0172,57.71,1.1181628451168608,0.5492640000000001,0.21129299999999998,-0.066618,-0.093895,0.004274,,,,
275,NFLX,2020-10-21,501.03,489.05,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
276,NFLX,2020-10-22,494.69,485.23,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
277,NFLX,2020-10-23,488.11,488.28,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
278,NFLX,2020-10-26,487.03,488.24,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
279,NFLX,2020-10-27,490.01,488.93,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
280,NFLX,2020-10-28,486.36,486.24,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
281,NFLX,2020-10-29,488.5,504.21,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
282,NFLX,2020-10-30,502.01,475.74,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
283,NFLX,2020-11-02,478.87,484.12,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
284,NFLX,2020-11-03,484.93,487.22,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
285,NFLX,2020-11-04,495.36,496.95,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
286,NFLX,2020-11-05,506.56,513.76,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
287,NFLX,2020-11-06,515.0,514.73,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
288,NFLX,2020-11-09,485.54,470.5,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
289,NFLX,2020-11-10,470.95,480.24,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
290,NFLX,2020-11-11,483.0,490.76,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
291,NFLX,2020-11-12,491.0,486.77,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
292,NFLX,2020-11-13,486.77,482.84,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
293,NFLX,2020-11-16,480.0,479.1,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
294,NFLX,2020-11-17,480.12,480.63,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
295,NFLX,2020-11-18,481.95,481.79,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
296,NFLX,2020-11-19,482.0,484.67,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
297,NFLX,2020-11-20,485.22,488.24,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
298,NFLX,2020-11-23,490.46,476.62,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
299,NFLX,2020-11-24,478.84,482.88,575.37,290.25,0.5492319999999999,4030412.1,6151070.9,498.56,6.3762,75.73,0.6681164364812011,0.5664279999999999,0.119175,-0.001656,-0.09553400000000001,0.019077,,,,
300,INTC,2020-10-21,53.14,53.5,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
301,INTC,2020-10-22,53.12,53.9,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
302,INTC,2020-10-23,48.35,48.2,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
303,INTC,2020-10-26,47.85,46.72,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
304,INTC,2020-10-27,45.98,45.64,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
305,INTC,2020-10-28,44.89,44.25,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
306,INTC,2020-10-29,44.24,44.11,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
307,INTC,2020-10-30,44.1,44.28,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
308,INTC,2020-11-02,44.96,44.46,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
309,INTC,2020-11-03,44.73,44.85,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
310,INTC,2020-11-04,45.11,45.7,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
311,INTC,2020-11-05,46.15,45.68,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
312,INTC,2020-11-06,45.54,45.39,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
313,INTC,2020-11-09,46.64,45.6,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
314,INTC,2020-11-10,45.4,45.44,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
315,INTC,2020-11-11,45.9,46.35,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
316,INTC,2020-11-12,46.13,44.95,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
317,INTC,2020-11-13,44.99,45.46,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
318,INTC,2020-11-16,46.04,46.19,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
319,INTC,2020-11-17,45.75,45.53,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
320,INTC,2020-11-18,45.55,45.06,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
321,INTC,2020-11-19,44.92,45.62,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
322,INTC,2020-11-20,45.66,45.39,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
323,INTC,2020-11-23,45.48,46.06,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,0.0,0.0,2.0,0.417875
324,INTC,2020-11-24,46.29,47.01,69.29,43.61,-0.192546,32856040.4,37126581.23,49.01,5.1491,9.13,1.1786281145386828,-0.220371,-0.267667,-0.151589,-0.157572,-0.01732,,,,
325,CSCO,2020-10-21,39.31,39.06,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
326,CSCO,2020-10-22,38.85,38.82,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
327,CSCO,2020-10-23,38.93,38.82,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
328,CSCO,2020-10-26,38.4,37.67,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
329,CSCO,2020-10-27,37.38,36.87,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
330,CSCO,2020-10-28,36.32,35.71,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
331,CSCO,2020-10-29,35.51,35.69,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
332,CSCO,2020-10-30,35.6,35.9,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
333,CSCO,2020-11-02,36.19,35.9,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
334,CSCO,2020-11-03,36.36,36.68,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
335,CSCO,2020-11-04,37.03,36.57,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
336,CSCO,2020-11-05,37.02,37.23,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
337,CSCO,2020-11-06,37.56,37.53,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
338,CSCO,2020-11-09,39.92,38.2,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
339,CSCO,2020-11-10,38.21,38.72,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
340,CSCO,2020-11-11,39.01,39.33,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
341,CSCO,2020-11-12,38.98,38.67,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
342,CSCO,2020-11-13,41.2,41.4,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
343,CSCO,2020-11-16,41.74,42.54,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
344,CSCO,2020-11-17,41.92,41.88,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
345,CSCO,2020-11-18,41.9,41.32,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
346,CSCO,2020-11-19,41.0,41.17,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
347,CSCO,2020-11-20,41.05,40.97,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
348,CSCO,2020-11-23,41.03,41.64,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
349,CSCO,2020-11-24,42.14,42.61,50.28,32.4,-0.049732000000000005,26950085.8,25856081.9,39.08,2.4718,17.24,1.0099026559989008,-0.08630700000000001,-0.082213,0.048899,0.015113999999999999,-0.036906,,,,
350,ORCL,2020-10-21,59.34,59.67,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
351,ORCL,2020-10-22,59.44,59.69,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
352,ORCL,2020-10-23,59.9,59.9,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
353,ORCL,2020-10-26,58.1,57.49,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
354,ORCL,2020-10-27,57.64,57.08,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
355,ORCL,2020-10-28,56.27,55.59,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
356,ORCL,2020-10-29,55.2,56.02,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
357,ORCL,2020-10-30,55.75,56.11,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
358,ORCL,2020-11-02,56.44,56.45,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
359,ORCL,2020-11-03,57.0,56.8,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
360,ORCL,2020-11-04,58.0,56.49,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
361,ORCL,2020-11-05,57.46,56.66,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
362,ORCL,2020-11-06,56.77,56.8,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
363,ORCL,2020-11-09,58.19,56.84,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
364,ORCL,2020-11-10,56.91,56.67,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
365,ORCL,2020-11-11,57.06,57.2,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
366,ORCL,2020-11-12,57.26,56.45,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
367,ORCL,2020-11-13,56.88,56.91,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
368,ORCL,2020-11-16,57.02,57.15,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,0.0,0.0,1.0,0.32965
369,ORCL,2020-11-17,57.0,57.12,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
370,ORCL,2020-11-18,57.12,56.25,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
371,ORCL,2020-11-19,56.09,56.45,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
372,ORCL,2020-11-20,56.36,55.7,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
373,ORCL,2020-11-23,55.85,56.08,62.6,39.71,0.023831,7850466.3,9532276.0,58.55,3.2664,17.62,0.9409475357476048,-0.009426,0.06664099999999999,-0.06653300000000001,-0.09371900000000001,-0.025372,,,,
